"x","Sick","color","pen down?","x","Immune","color","pen down?","x","Healthy","color","pen down?","x","Total","color","pen down?","x","Vaccinated","color","pen down?"
"330","48","15","true","330","16","5","true","330","236","55","true","330","300","0","true","330","271","95","true"
"331","47","15","true","331","17","5","true","331","236","55","true","331","300","0","true","331","270","95","true"
"332","45","15","true","332","18","5","true","332","237","55","true","332","300","0","true","332","270","95","true"
"333","45","15","true","333","18","5","true","333","237","55","true","333","300","0","true","333","271","95","true"
"334","45","15","true","334","17","5","true","334","238","55","true","334","300","0","true","334","270","95","true"
"335","44","15","true","335","17","5","true","335","238","55","true","335","299","0","true","335","267","95","true"
"336","45","15","true","336","16","5","true","336","239","55","true","336","300","0","true","336","268","95","true"
"337","45","15","true","337","16","5","true","337","239","55","true","337","300","0","true","337","270","95","true"
"338","45","15","true","338","16","5","true","338","239","55","true","338","300","0","true","338","272","95","true"
"339","47","15","true","339","16","5","true","339","237","55","true","339","300","0","true","339","272","95","true"
"340","47","15","true","340","16","5","true","340","237","55","true","340","300","0","true","340","271","95","true"
"341","48","15","true","341","16","5","true","341","236","55","true","341","300","0","true","341","270","95","true"
"342","48","15","true","342","15","5","true","342","237","55","true","342","300","0","true","342","269","95","true"
"343","50","15","true","343","14","5","true","343","236","55","true","343","300","0","true","343","271","95","true"
"344","52","15","true","344","14","5","true","344","234","55","true","344","300","0","true","344","271","95","true"
"345","51","15","true","345","14","5","true","345","235","55","true","345","300","0","true","345","270","95","true"
"346","50","15","true","346","15","5","true","346","235","55","true","346","300","0","true","346","268","95","true"
"347","51","15","true","347","15","5","true","347","234","55","true","347","300","0","true","347","266","95","true"
"348","52","15","true","348","15","5","true","348","233","55","true","348","300","0","true","348","265","95","true"
"349","53","15","true","349","14","5","true","349","233","55","true","349","300","0","true","349","267","95","true"
"350","54","15","true","350","13","5","true","350","233","55","true","350","300","0","true","350","267","95","true"
"351","55","15","true","351","13","5","true","351","232","55","true","351","300","0","true","351","269","95","true"
"352","55","15","true","352","13","5","true","352","232","55","true","352","300","0","true","352","272","95","true"
"353","57","15","true","353","13","5","true","353","230","55","true","353","300","0","true","353","272","95","true"
"354","56","15","true","354","12","5","true","354","232","55","true","354","300","0","true","354","274","95","true"
"355","56","15","true","355","11","5","true","355","233","55","true","355","300","0","true","355","273","95","true"
"356","58","15","true","356","10","5","true","356","232","55","true","356","300","0","true","356","274","95","true"
"357","59","15","true","357","9","5","true","357","232","55","true","357","300","0","true","357","274","95","true"
"358","58","15","true","358","9","5","true","358","233","55","true","358","300","0","true","358","277","95","true"
"359","58","15","true","359","9","5","true","359","233","55","true","359","300","0","true","359","274","95","true"
"360","58","15","true","360","8","5","true","360","234","55","true","360","300","0","true","360","276","95","true"
"361","57","15","true","361","9","5","true","361","234","55","true","361","300","0","true","361","276","95","true"
"362","59","15","true","362","10","5","true","362","231","55","true","362","300","0","true","362","277","95","true"
"363","58","15","true","363","12","5","true","363","230","55","true","363","300","0","true","363","276","95","true"
"364","58","15","true","364","13","5","true","364","229","55","true","364","300","0","true","364","277","95","true"
"365","59","15","true","365","13","5","true","365","228","55","true","365","300","0","true","365","277","95","true"
"366","59","15","true","366","13","5","true","366","228","55","true","366","300","0","true","366","277","95","true"
"367","59","15","true","367","12","5","true","367","229","55","true","367","300","0","true","367","273","95","true"
"368","58","15","true","368","13","5","true","368","229","55","true","368","300","0","true","368","273","95","true"
"369","59","15","true","369","13","5","true","369","228","55","true","369","300","0","true","369","272","95","true"
"370","60","15","true","370","14","5","true","370","226","55","true","370","300","0","true","370","270","95","true"
"371","57","15","true","371","16","5","true","371","227","55","true","371","300","0","true","371","267","95","true"
"372","60","15","true","372","15","5","true","372","225","55","true","372","300","0","true","372","267","95","true"
"373","62","15","true","373","15","5","true","373","223","55","true","373","300","0","true","373","267","95","true"
"374","62","15","true","374","15","5","true","374","223","55","true","374","300","0","true","374","268","95","true"
"375","62","15","true","375","15","5","true","375","223","55","true","375","300","0","true","375","266","95","true"
"376","61","15","true","376","17","5","true","376","222","55","true","376","300","0","true","376","266","95","true"
"377","62","15","true","377","18","5","true","377","220","55","true","377","300","0","true","377","266","95","true"
"378","61","15","true","378","19","5","true","378","220","55","true","378","300","0","true","378","266","95","true"
"379","60","15","true","379","20","5","true","379","220","55","true","379","300","0","true","379","265","95","true"
"380","61","15","true","380","19","5","true","380","220","55","true","380","300","0","true","380","266","95","true"
"381","60","15","true","381","20","5","true","381","220","55","true","381","300","0","true","381","269","95","true"
"382","61","15","true","382","20","5","true","382","219","55","true","382","300","0","true","382","268","95","true"
"383","61","15","true","383","20","5","true","383","219","55","true","383","300","0","true","383","270","95","true"
"384","61","15","true","384","20","5","true","384","218","55","true","384","299","0","true","384","270","95","true"
"385","59","15","true","385","21","5","true","385","220","55","true","385","300","0","true","385","268","95","true"
"386","59","15","true","386","20","5","true","386","221","55","true","386","300","0","true","386","268","95","true"
"387","56","15","true","387","23","5","true","387","221","55","true","387","300","0","true","387","267","95","true"
